document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,83,"GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS",1,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 83 - GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,85,IMPRESSORA MULTIFUNCIONAL BROTHER DCP,3,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 85 - IMPRESSORA MULTIFUNCIONAL BROTHER DCP""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,86,IMPRESSORA MULTIFUNCIONAL JATO DE TINTA COLORIDA COM SISTEMA TANQUE DE TINTA UND,2,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 86 - IMPRESSORA MULTIFUNCIONAL JATO DE TINTA COLORIDA COM SISTEMA TANQUE DE TINTA UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,87,IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA COM DUPLEX E REDE UND,2,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 87 - IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA COM DUPLEX E REDE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,88,"IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 3 89 JOGO DE MESA PLÁSTICA INFANTIL, COM 04 CADEIRAS JOGO",1,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 88 - IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 3 89 JOGO DE MESA PLÁSTICA INFANTIL, COM 04 CADEIRAS JOGO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,01,DVR INTELBRAS MHDX 5 X 1 DE 08 CANAIS 01 HD 1 TB 08 CÃMERA HD,8,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 01 - DVR INTELBRAS MHDX 5 X 1 DE 08 CANAIS 01 HD 1 TB 08 CÃMERA HD""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,20,P P BULLET AHD IMPORTADA 01 FONTE ELETRÔNICA CHAVEADA,1,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 20 - P P BULLET AHD IMPORTADA 01 FONTE ELETRÔNICA CHAVEADA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,12,V 15 A BIVOLT 01 CAIXA COM 100 METROS DE CABO COAXIAL FLEXÍVEL 4 MM 85% DE MALHA 16 CONECTORES BNC ANTIRRUÍDO PARAFUSO,40,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 12 - V 15 A BIVOLT 01 CAIXA COM 100 METROS DE CABO COAXIAL FLEXÍVEL 4 MM 85% DE MALHA 16 CONECTORES BNC ANTIRRUÍDO PARAFUSO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,01,ANO UND 1 97 LIQUIDIFICADOR 2 LTS INOX INDUSTRIAL,1,,,,,,,,135,pdf_tabela,"TABELA p.135 | trecho=""Item 01 - ANO UND 1 97 LIQUIDIFICADOR 2 LTS INOX INDUSTRIAL""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,03,MÁQUINAS FOTOGRÁFICAS COM LENTE AF-S 18-140 MM VR UND 2 104 MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO,1.6,,,,,,,,136,pdf_tabela,"TABELA p.136 | trecho=""Item 03 - MÁQUINAS FOTOGRÁFICAS COM LENTE AF-S 18-140 MM VR UND 2 104 MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,25,"MM, COM APOIO EM PAINÉIS OU ESTRUTURAS METÁLICAS REFORÇADAS, CONFORME O MODELO. POSSUI PASSA- FIOS E ESPAÇO PARA AC",25,,,,,,,,136,pdf_tabela,"TABELA p.136 | trecho=""Item 25 - MM, COM APOIO EM PAINÉIS OU ESTRUTURAS METÁLICAS REFORÇADAS, CONFORME O MODELO. POSSUI PASSA- FIOS E ESPAÇO PARA AC""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,15,MICROTIK ROUTERBOARD-RB R 3 HEX UND,70,,,,,,,,137,pdf_tabela,"TABELA p.137 | trecho=""Item 15 - MICROTIK ROUTERBOARD-RB R 3 HEX UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,16,"MONITOR 19"" LED, HDMI E VGA, WINDESCREEN, RESOLUÇÃO 1440 X 900, UND",5,,,,,,,,137,pdf_tabela,"TABELA p.137 | trecho=""Item 16 - MONITOR 19"" LED, HDMI E VGA, WINDESCREEN, RESOLUÇÃO 1440 X 900, UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,17,"MONITOR 23,6"", LED FULL HD, DHMI E VGA UND 3 118 NOTEBOOK CORE I 3, 12ª GERAÇÃO INTEL® CORE ™ I 3-1215 U (6 -CORE",11,,,,,,,,137,pdf_tabela,"TABELA p.137 | trecho=""Item 17 - MONITOR 23,6"", LED FULL HD, DHMI E VGA UND 3 118 NOTEBOOK CORE I 3, 12ª GERAÇÃO INTEL® CORE ™ I 3-1215 U (6 -CORE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,3,"DÍGITOS, CAPAZ DE EXIBIR NÚMEROS DE SENHAS E SETAS DIRECIONAIS. ACOMPANHA CONTROLE REMOTO PARA CHAMADA MANUAL DAS",3000,,,,,,,,138,pdf_tabela,"TABELA p.138 | trecho=""Item 3 - DÍGITOS, CAPAZ DE EXIBIR NÚMEROS DE SENHAS E SETAS DIRECIONAIS. ACOMPANHA CONTROLE REMOTO PARA CHAMADA MANUAL DAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,25,PROJETOR MULTIMÍDIA UMENS,2600,,,,,,,,138,pdf_tabela,"TABELA p.138 | trecho=""Item 25 - PROJETOR MULTIMÍDIA UMENS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,27,QUADRO BRANCO LOUSA,120,,,,,,,,138,pdf_tabela,"TABELA p.138 | trecho=""Item 27 - QUADRO BRANCO LOUSA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,28,QUADRO BRANCO LOUSA 2.00 X 1.20 C/ BORDA EM ALUMÍNIO UND,1,,,,,,,,138,pdf_tabela,"TABELA p.138 | trecho=""Item 28 - QUADRO BRANCO LOUSA 2.00 X 1.20 C/ BORDA EM ALUMÍNIO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,29,QUADRO BRANCO LOUSA 90 X 120 CM C/ BORDA EM ALUMÍNIO UND 1 131 REFRIGERADOR 360 LTS DEGELO 2 PTS,415,,,,,,,,138,pdf_tabela,"TABELA p.138 | trecho=""Item 29 - QUADRO BRANCO LOUSA 90 X 120 CM C/ BORDA EM ALUMÍNIO UND 1 131 REFRIGERADOR 360 LTS DEGELO 2 PTS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,35,SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI,1,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 35 - SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,37,SOFÁ C/2 LUGARES,25,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 37 - SOFÁ C/2 LUGARES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,38,SOFÁ C/3 LUGARES,25,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 38 - SOFÁ C/3 LUGARES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,39,"SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND 5 140 TRAVESSEIRO ANTISUFOCANTE, INFANTIL, MEDIDA APROXIMADA DE",0.03,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 39 - SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND 5 140 TRAVESSEIRO ANTISUFOCANTE, INFANTIL, MEDIDA APROXIMADA DE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,41,"TRAVESSEIRO, ENCHIMENTO: FIBRA, MEDIDAS: 50 X 70 CM, ANTIALÉRGICO UND 20 143 TV 43"" LED SMART, HDMI",50,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 41 - TRAVESSEIRO, ENCHIMENTO: FIBRA, MEDIDAS: 50 X 70 CM, ANTIALÉRGICO UND 20 143 TV 43"" LED SMART, HDMI""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,50,"CM, 3 VELOCIDADES, OSCILANTE, MOTOR POTENTE, SUPORTE METÁLICO. BIVOLT UND 4 152 VENTILADOR DE 60 CM COLUNA",500,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 50 - CM, 3 VELOCIDADES, OSCILANTE, MOTOR POTENTE, SUPORTE METÁLICO. BIVOLT UND 4 152 VENTILADOR DE 60 CM COLUNA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,00,"M 3/H, COM CONTROLE REMOTO, TERMOSTATO DIGITAL, FUNÇÕES SLEEP E SWING, COR BRANCA, 220 V UND",10,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 00 - M 3/H, COM CONTROLE REMOTO, TERMOSTATO DIGITAL, FUNÇÕES SLEEP E SWING, COR BRANCA, 220 V UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,3,APARELHO DE AR CONDICIONADO SPLIT 22.000 BTUS,10,,,,,,,,139,pdf_tabela,"TABELA p.139 | trecho=""Item 3 - APARELHO DE AR CONDICIONADO SPLIT 22.000 BTUS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,2,"PORTAS, DIMENSÕES APROXIMADAS DE 1,90 M (ALTURA) X 0,90 M (LARGURA) X (PROFUNDIDADE), COM 4 PRATELEIRAS INTERNAS",0.4,,,,,,,,140,pdf_tabela,"TABELA p.140 | trecho=""Item 2 - PORTAS, DIMENSÕES APROXIMADAS DE 1,90 M (ALTURA) X 0,90 M (LARGURA) X (PROFUNDIDADE), COM 4 PRATELEIRAS INTERNAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,8,"ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, ALTURA",3,,,,,,,,140,pdf_tabela,"TABELA p.140 | trecho=""Item 8 - ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, ALTURA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,55,"CM, LARGURA 105 CM, PROFUNDIDADE 28 CM UND 5 9 BATEDEIRA PLANETARIA 8 VELOCIDADES",2,,,,,,,,140,pdf_tabela,"TABELA p.140 | trecho=""Item 55 - CM, LARGURA 105 CM, PROFUNDIDADE 28 CM UND 5 9 BATEDEIRA PLANETARIA 8 VELOCIDADES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,10,BEBEDOURO DE COLUNA GALÃO TS,20,,,,,,,,140,pdf_tabela,"TABELA p.140 | trecho=""Item 10 - BEBEDOURO DE COLUNA GALÃO TS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,11,"BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 2 12 CADEIRA",130,,,,,,,,140,pdf_tabela,"TABELA p.140 | trecho=""Item 11 - BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 2 12 CADEIRA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,15,"COMPUTADOR DESKTOP COMPLETO, CORE I 3 8 GB, SSD 256 GB, WINDOWS D",11,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 15 - COMPUTADOR DESKTOP COMPLETO, CORE I 3 8 GB, SSD 256 GB, WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,16,"COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D",11,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 16 - COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,17,"COMPUTADOR DESKTOP COMPLETO, CORE I 7 8 GB, SSD 480 GB, WINDOWS D",11,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 17 - COMPUTADOR DESKTOP COMPLETO, CORE I 7 8 GB, SSD 480 GB, WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,18,ENCADERNADORA PERFURADORA WIRE -O 2 X,83,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 18 - ENCADERNADORA PERFURADORA WIRE -O 2 X""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,22,FRAGMENTADORA 130 FOLHAS,27,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 22 - FRAGMENTADORA 130 FOLHAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,28,GAVETEIROS COM RODÍZIOS PARA ESCRITÓRIO EM MDF COM 4 GAVETAS,2,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 28 - GAVETEIROS COM RODÍZIOS PARA ESCRITÓRIO EM MDF COM 4 GAVETAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,30,GELADEIRA FROST FREE,420,,,,,,,,141,pdf_tabela,"TABELA p.141 | trecho=""Item 30 - GELADEIRA FROST FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,31,GELADEIRA FROST FREE,553,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 31 - GELADEIRA FROST FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,32,"GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS",3,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 32 - GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,33,GUARDA-LOUÇAS CHAPA DE ALUMINIO LUMINADO C/PLATELEIRAS FIXAS E PUXADORES UND,2,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 33 - GUARDA-LOUÇAS CHAPA DE ALUMINIO LUMINADO C/PLATELEIRAS FIXAS E PUXADORES UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,34,IMPRESSORA MULTIFUNCIONAL BROTHER DCP,2,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 34 - IMPRESSORA MULTIFUNCIONAL BROTHER DCP""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,35,IMPRESSORA MULTIFUNCIONAL JATO DE TINTA COLORIDA COM SISTEMA TANQUE DE TINTA UND,2,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 35 - IMPRESSORA MULTIFUNCIONAL JATO DE TINTA COLORIDA COM SISTEMA TANQUE DE TINTA UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,36,IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA COM DUPLEX E REDE UND,1,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 36 - IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA COM DUPLEX E REDE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,37,IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 2 38 KIT 8 CAMERAS SEGURANÇA DVR INTELBRAS FULL HD 8 CH C/,1,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 37 - IMPRESSORA MULTIFUNCIONAL TANQUE DE TINTA COM WIRELESS UND 2 38 KIT 8 CAMERAS SEGURANÇA DVR INTELBRAS FULL HD 8 CH C/""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,20,P. - CONEXÃO DE REDE: COMPATI´VEL COM REDES WI -FI ATRAVE´S DE ADAPTADOR USB (VENDIDO SEPARADAMENTE) E CABO RJ,3,,,,,,,,142,pdf_tabela,"TABELA p.142 | trecho=""Item 20 - P. - CONEXÃO DE REDE: COMPATI´VEL COM REDES WI -FI ATRAVE´S DE ADAPTADOR USB (VENDIDO SEPARADAMENTE) E CABO RJ""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,47,MÁQUINAS FOTOGRÁFICAS COM LENTE AF-S 18-140 MM VR UND 1 ESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO SECRETÁRIO,48,,,,,,,,143,pdf_tabela,"TABELA p.143 | trecho=""Item 47 - MÁQUINAS FOTOGRÁFICAS COM LENTE AF-S 18-140 MM VR UND 1 ESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO SECRETÁRIO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,54,"MESA PLÁSTICA, COR BRANCA, POLIPROPILENO. UND",2,,,,,,,,144,pdf_tabela,"TABELA p.144 | trecho=""Item 54 - MESA PLÁSTICA, COR BRANCA, POLIPROPILENO. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,55,MICROFONE COM FIO,1,,,,,,,,144,pdf_tabela,"TABELA p.144 | trecho=""Item 55 - MICROFONE COM FIO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,57,MICROTIK ROUTERBOARD-RB R 3 HEX UND,70,,,,,,,,145,pdf_tabela,"TABELA p.145 | trecho=""Item 57 - MICROTIK ROUTERBOARD-RB R 3 HEX UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,58,"MONITOR 23,6"", LED FULL HD, DHMI E VGA UND 3 59 NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (",500,,,,,,,,145,pdf_tabela,"TABELA p.145 | trecho=""Item 58 - MONITOR 23,6"", LED FULL HD, DHMI E VGA UND 3 59 NOTEBOOK CORE I 5, 12ª GERAÇÃO INTEL® CORE ™ I 5-1235 U (""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,00,"M 3/H, COM CONTROLE REMOTO, TERMOSTATO DIGITAL, FUNÇÕES SLEEP E SWING, COR BRANCA, 220 V UND 20 3 APARELHO DE AR",1650,,,,,,,,145,pdf_tabela,"TABELA p.145 | trecho=""Item 00 - M 3/H, COM CONTROLE REMOTO, TERMOSTATO DIGITAL, FUNÇÕES SLEEP E SWING, COR BRANCA, 220 V UND 20 3 APARELHO DE AR""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,2,"PORTAS, DIMENSÕES APROXIMADAS DE 1,90 M (ALTURA) X 0,90 M (LARGURA) X (PROFUNDIDADE), COM 4 PRATELEIRAS INTERNAS",0.4,,,,,,,,146,pdf_tabela,"TABELA p.146 | trecho=""Item 2 - PORTAS, DIMENSÕES APROXIMADAS DE 1,90 M (ALTURA) X 0,90 M (LARGURA) X (PROFUNDIDADE), COM 4 PRATELEIRAS INTERNAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,8,"ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, ALTURA",3,,,,,,,,146,pdf_tabela,"TABELA p.146 | trecho=""Item 8 - ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, ALTURA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,55,"CM, LARGURA 105 CM, PROFUNDIDADE 28 CM UND 8 9 BATEDEIRA PLANETARIA 8 VELOCIDADES",1,,,,,,,,146,pdf_tabela,"TABELA p.146 | trecho=""Item 55 - CM, LARGURA 105 CM, PROFUNDIDADE 28 CM UND 8 9 BATEDEIRA PLANETARIA 8 VELOCIDADES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,13,BEBEDOURO DE COLUNA GALÃO TS,20,,,,,,,,147,pdf_tabela,"TABELA p.147 | trecho=""Item 13 - BEBEDOURO DE COLUNA GALÃO TS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,14,"BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 5 15 CADEIRA",22,,,,,,,,147,pdf_tabela,"TABELA p.147 | trecho=""Item 14 - BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 5 15 CADEIRA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,23,CARRINHO DE METAL PARA TRANSPORTE DE CARGAS C/ 02 PNEUS UND,7,,,,,,,,147,pdf_tabela,"TABELA p.147 | trecho=""Item 23 - CARRINHO DE METAL PARA TRANSPORTE DE CARGAS C/ 02 PNEUS UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,24,"COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D",11,,,,,,,,147,pdf_tabela,"TABELA p.147 | trecho=""Item 24 - COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D""",0,
